review_id	star_rating	review_headline	review_body	review_date	age	textwrap
R2DYOF4Q180KQM	5	Must have	You cannot have a GoPro without this product. It is also the best price that you will find. You must buy it	2014-06-19	1905	You cannot have a GoPro without this product. It is also the<br>best price that you will find. You must buy it
R3FHUU9NC9N3AC	5	AWESOME!  Rock solid, no vibrations at all	I finally got a chance to play around with this and I have nothing but great things to say about it.  You'll sooner rip the glass off your car than break the suction this thing provides!  High quality and easy to use.<br /><br />See for yourself -<br /><br />[...]<br /><br />I strapped it onto the quarter panel glass of my DeLorean and took the car out for a spin.  Works great!!!	2014-06-19	1905	I finally got a chance to play around with this and I have<br>nothing but great things to say about it.  You'll sooner rip the<br>glass off your car than break the suction this thing provides!<br>High quality and easy to use.<br /><br />See for yourself -<br<br>/><br />[...]<br /><br />I strapped it onto the quarter panel<br>glass of my DeLorean and took the car out for a spin.  Works<br>great!!!
R1BLOMBA8KXTJD	5	RUUUN!!	I haven’t really used the hat clip because it feels to heaving when mounting the camera my hat would slide and didn’t have a good grip. But the head strap is great and I was able to run and jump and it still had a nice grip on my head.	2014-06-19	1905	I haven’t really used the hat clip because it feels to heaving<br>when mounting the camera my hat would slide and didn’t have a<br>good grip. But the head strap is great and I was able to run and<br>jump and it still had a nice grip on my head.
R38T1FCFQ29DZO	5	For 3 bucks, how can you go wrong??	I've used this mount multiple times now without fail.  So great, very versatile, and most importantly takes no room in my camera bag.<br /><br />Check out my review on this very item:<br /><br />[...]	2014-06-19	1905	I've used this mount multiple times now without fail.  So great,<br>very versatile, and most importantly takes no room in my camera<br>bag.<br /><br />Check out my review on this very item:<br /><br<br>/>[...]
RZAOO5SBCH79B	5	Necessary for use with a tripod	I was surprised the first time when I tried to attach my gopro camera to my tripod to realize that there was no compatibility.<br />This item remedies the problem easily and is very affordable.<br /><br />A must!	2014-06-19	1905	I was surprised the first time when I tried to attach my gopro<br>camera to my tripod to realize that there was no<br>compatibility.<br />This item remedies the problem easily and is<br>very affordable.<br /><br />A must!
R15U1HSDFGMZU3	5	Needed Mount for my JVC Camcorder	this mount will fit on my JVC water proof camcorder to use with GoPro products.<br />recommend to anyone that needs a adapter for there camcorder or camera.	2014-06-18	1906	this mount will fit on my JVC water proof camcorder to use with<br>GoPro products.<br />recommend to anyone that needs a adapter<br>for there camcorder or camera.
R3HHFX4AC8R8H2	4	Good valiue	Price was right - about 50% of the SRP, and it works well.  I've already done my first underwater work, and no leaks and no loss of camera!	2014-06-17	1907	Price was right - about 50% of the SRP, and it works well.  I've<br>already done my first underwater work, and no leaks and no loss<br>of camera!
RE8FCL81W069	5	GreatGooglyMooglyGoPro	This is great! Now I can mount my gopro to a monopod pole and get all kinds of awesome camera angles!	2014-06-17	1907	This is great! Now I can mount my gopro to a monopod pole and<br>get all kinds of awesome camera angles!
RPX9SBQLP2MY1	5	They work...	...just like everything else GoPro offers. Makes setting up on a tripod or gorilla pod easy. It's secure and easy to adjust to set your shot.	2014-06-17	1907	...just like everything else GoPro offers. Makes setting up on a<br>tripod or gorilla pod easy. It's secure and easy to adjust to<br>set your shot.
R1X0LZ4CBGFJOF	5	Secure and flexible	This is an awesome mount for those dramatic driving shots. Going to use it to mount on a small airplane in a few weeks and am really looking forward to seeing that footage!	2014-06-17	1907	This is an awesome mount for those dramatic driving shots. Going<br>to use it to mount on a small airplane in a few weeks and am<br>really looking forward to seeing that footage!
R1CVS034H2WPU2	5	Love it	Works great for my hunting and fishing trips. Fully adjustable and not annoying to wear. Very comfortable. You will forget you have it on.	2014-06-17	1907	Works great for my hunting and fishing trips. Fully adjustable<br>and not annoying to wear. Very comfortable. You will forget you<br>have it on.
R20WV0PEQ17ST2	5	100 % Good	The product meets the expectations 100% compared to others of the same category value for money, I recommend it 100%	2014-06-17	1907	The product meets the expectations 100% compared to others of<br>the same category value for money, I recommend it 100%
R3QDZFZC1QPUJN	5	Amazing!	Could not be happier with !!!  It does the trick and more. recommend this in any go pro accessory bag!	2014-06-16	1908	Could not be happier with !!!  It does the trick and more.<br>recommend this in any go pro accessory bag!
R2LKPPCS6BSKRY	3	Gooseneck	Its very stiff and creaky but also very sturdy and lightweight. Useful for many applications. I recommend to buy it	2014-06-16	1908	Its very stiff and creaky but also very sturdy and lightweight.<br>Useful for many applications. I recommend to buy it
R2MHSAVU3WF9WW	5	Mounts	I am glad I got the tripod mount.  I have used the tripod mount already with no problem using it to attach the Go Pro to my tripod.	2014-06-16	1908	I am glad I got the tripod mount.  I have used the tripod mount<br>already with no problem using it to attach the Go Pro to my<br>tripod.
R33SV7B8F9BOS	5	works as it should	Works fine and it came in time for my gift so that is a huge plus!! Does what it is supposed to do.	2014-06-16	1908	Works fine and it came in time for my gift so that is a huge<br>plus!! Does what it is supposed to do.
R1NVTPD64W1YM6	5	A must have for GoPro owners	This should be standard for GoPro units.  Solid construction as expected since it is from GoPro.  No problems attaching this to my GoPro or various camera tripods.	2014-06-16	1908	This should be standard for GoPro units.  Solid construction as<br>expected since it is from GoPro.  No problems attaching this to<br>my GoPro or various camera tripods.
R2JAML083AFUVF	4	Cool	Bought this because the sliding joint for my Jaws mount snapped, using it a an extension to jaws. My only complaint is that it is ridiculously tight and hard to adjust. Had to really twist and turn to get each joint to be adjustable.	2014-06-16	1908	Bought this because the sliding joint for my Jaws mount snapped,<br>using it a an extension to jaws. My only complaint is that it is<br>ridiculously tight and hard to adjust. Had to really twist and<br>turn to get each joint to be adjustable.
RRM52UJG4FVKJ	5	Go Pro Products 100% as advertised or better	Excellent<br />Have several GOPRO products<br />All excellent!<br /><br />Superior quality photography with astounding &#34;miniaturization<br />We use in flight on private aircraft inside and outside ca I<br /><br />SK Hansen<br />6/15/2014	2014-06-15	1909	Excellent<br />Have several GOPRO products<br />All<br>excellent!<br /><br />Superior quality photography with<br>astounding &#34;miniaturization<br />We use in flight on private<br>aircraft inside and outside ca I<br /><br />SK Hansen<br<br>/>6/15/2014
R1PQXA79TXUSSS	5	it floats!	Gave it five stars cuz i't a big squishy orange plug with a sticky on the back of it. Hard not to pick him up and squeeze him every now and then. Yeh haven't used this yet but will be and kinda hard to mess this up.	2014-06-15	1909	Gave it five stars cuz i't a big squishy orange plug with a<br>sticky on the back of it. Hard not to pick him up and squeeze<br>him every now and then. Yeh haven't used this yet but will be<br>and kinda hard to mess this up.
R1R9TEXF15LU6X	5	Awesome!	It fits the Hero 3+ Silver and works well! It would be nice if the mount had a tightening screw to adjust the angle instead of a velcro strap. Otherwise, no issues so far.	2014-06-14	1910	It fits the Hero 3+ Silver and works well! It would be nice if<br>the mount had a tightening screw to adjust the angle instead of<br>a velcro strap. Otherwise, no issues so far.
R10K8NQQW091NE	4	The head strap is fine but the quick clip isn't really a clip	I mainly purchased this as I mistakenly thought the clip was actually like an alligator clip with some sort of spring but that is my own fault for not looking more closely at the pictures that in hindsight clearly show it is a clip designed to slide on to a visor or similar so keep that in mind. Otherwise the head strap itself does what it is designed to do but I find that POV only useful for very specific tasks so it doesn't get much use as I usually have it mounted at chest/shoulder level for hiking using the helmet strap around the shoulder strap of my backpack.	2014-06-14	1910	I mainly purchased this as I mistakenly thought the clip was<br>actually like an alligator clip with some sort of spring but<br>that is my own fault for not looking more closely at the<br>pictures that in hindsight clearly show it is a clip designed to<br>slide on to a visor or similar so keep that in mind. Otherwise<br>the head strap itself does what it is designed to do but I find<br>that POV only useful for very specific tasks so it doesn't get<br>much use as I usually have it mounted at chest/shoulder level<br>for hiking using the helmet strap around the shoulder strap of<br>my backpack.
R18QNVSSYB1PEF	5	Looks great, fits great	Got this as insurance so I dont lose my gopro while using it in the water. Its not too bulky and it definitely gets the job done. Best part is it comes with an extra back so you dont have to completely commit to having this on your gopro forever. Just switch it in and out for when you need it. The bright orange color is great for spotting it in a sea of blue and green	2014-06-13	1911	Got this as insurance so I dont lose my gopro while using it in<br>the water. Its not too bulky and it definitely gets the job<br>done. Best part is it comes with an extra back so you dont have<br>to completely commit to having this on your gopro forever. Just<br>switch it in and out for when you need it. The bright orange<br>color is great for spotting it in a sea of blue and green
RUO275W0FGSBX	5	Just what I needed	I was needing a good strong suction cup in order to do some boat hull mounted photography and airplane wing mounted photography. This product is high-quality and works excellent for both applications. Mind you, the airplane wing mount is on a DeHavillad Beaver floatplane. This plane only flies at about 110 mph or so. This speed is well within the advertised 150 mile-per-hour rating.	2014-06-13	1911	I was needing a good strong suction cup in order to do some boat<br>hull mounted photography and airplane wing mounted photography.<br>This product is high-quality and works excellent for both<br>applications. Mind you, the airplane wing mount is on a<br>DeHavillad Beaver floatplane. This plane only flies at about 110<br>mph or so. This speed is well within the advertised 150 mile-<br>per-hour rating.
R85SWGO51RY3U	4	Beware of Description	I bought that cause I wanted it and it's great cause it's the GoPro brand Floaty Backdoor and shipping was extremely quick. I didn't give five stars because the description and pictures are a little deceiving. In the description it says two adhesive anchors and by looking at the picture you would think that it comes with the white ones pictured in every picture but it's not. They are two black ones that are not used for anything. However great price for the product and shipped very quickly.	2014-06-12	1912	I bought that cause I wanted it and it's great cause it's the<br>GoPro brand Floaty Backdoor and shipping was extremely quick. I<br>didn't give five stars because the description and pictures are<br>a little deceiving. In the description it says two adhesive<br>anchors and by looking at the picture you would think that it<br>comes with the white ones pictured in every picture but it's<br>not. They are two black ones that are not used for anything.<br>However great price for the product and shipped very quickly.
R3MC6PKR54NLXM	5	awesome accessory	Must have! Used it for snorkeling and made it easy by not having to hold a pole mount.  Can record forward shots and even selfie shots while swimming and diving in deep. Loved it!	2014-06-12	1912	Must have! Used it for snorkeling and made it easy by not having<br>to hold a pole mount.  Can record forward shots and even selfie<br>shots while swimming and diving in deep. Loved it!
R1FC9BZIBRYUZD	5	Works as expected	Tested it and it works great on my lcd TV. Just don't buy it at $29.99 though. It doesn't justify its function.	2014-06-12	1912	Tested it and it works great on my lcd TV. Just don't buy it at<br>$29.99 though. It doesn't justify its function.
R1OKEOVD14KAK0	5	The Floaty ... Floats!	Used it kayaking, SUP'ing, and surfing, and it did not come off the GoPro Back.  It also kept the GoPro afloat.	2014-06-12	1912	Used it kayaking, SUP'ing, and surfing, and it did not come off<br>the GoPro Back.  It also kept the GoPro afloat.
R3QKXY4FVVVASR	5	Floats!	Does it's job, floats! Great piece of mind, especially if diving/snorkeling in deep water or areas with lots of coral.	2014-06-12	1912	Does it's job, floats! Great piece of mind, especially if<br>diving/snorkeling in deep water or areas with lots of coral.
RH7QSTET202ZF	4	Decent product	I found that it is a bit harder to get to size for smaller hat sizes but overall, it does fit me and works well.<br /><br />Tip: Use the wifi feature on your new gopro to frame up the shot. You have to sort of tilt the camera down more than you think to get in frame what you see from your prospective.	2014-06-11	1913	I found that it is a bit harder to get to size for smaller hat<br>sizes but overall, it does fit me and works well.<br /><br<br>/>Tip: Use the wifi feature on your new gopro to frame up the<br>shot. You have to sort of tilt the camera down more than you<br>think to get in frame what you see from your prospective.
R1QD0J93G71050	4	These are standard GoPro mounts, as far as I can tell.	And they work fine for the intended purpose, which is to attach the camera to any base that uses a standard tripod screw while allowing the camera to be quickly switched between several mounts.	2014-06-11	1913	And they work fine for the intended purpose, which is to attach<br>the camera to any base that uses a standard tripod screw while<br>allowing the camera to be quickly switched between several<br>mounts.
R2QJBJ8OKHC9IO	4	Limited	the suction cup does what it is supposed to do, but it feels very limited. It is hard to get it to stay and small movements are enough to make it break loose. I used it while kayaking and it was really hard to make it stay in the plastic surface.	2014-06-10	1914	the suction cup does what it is supposed to do, but it feels<br>very limited. It is hard to get it to stay and small movements<br>are enough to make it break loose. I used it while kayaking and<br>it was really hard to make it stay in the plastic surface.
R2S9OFMRHERN4T	4	A good upgrade for GoPro	Definitely worth the price.<br /><br />The best feature of the LCD is that the menus are much more clear.  No more staring at the front of the camera to read cryptic codes!  It makes the GoPro camera itself easier-to-use, since you can see your subject.<br /><br />It does cause the camera to use more power when the display on, but you can turn off (only) the display to save power and keep shooting.  I found leaving the display on all the time, cut the battery life by ~30 min, down to about 1 hr 20 min.  Consider buying an extra battery pack or 2, I'm glad I did.<br /><br />The main con is that the LCD is very hard to see when it's sunny, especially when the camera is underwater (while snorkeling or scuba diving).	2014-06-10	1914	Definitely worth the price.<br /><br />The best feature of the<br>LCD is that the menus are much more clear.  No more staring at<br>the front of the camera to read cryptic codes!  It makes the<br>GoPro camera itself easier-to-use, since you can see your<br>subject.<br /><br />It does cause the camera to use more power<br>when the display on, but you can turn off (only) the display to<br>save power and keep shooting.  I found leaving the display on<br>all the time, cut the battery life by ~30 min, down to about 1<br>hr 20 min.  Consider buying an extra battery pack or 2, I'm glad<br>I did.<br /><br />The main con is that the LCD is very hard to<br>see when it's sunny, especially when the camera is underwater<br>(while snorkeling or scuba diving).
R3IT3NRTOZB7RJ	5	Does exactly what it is supposed to.	This tripod mount and adapter does exactly what it is supposed to. I have tried it with a GoPro and smaller digital cameras and it works perfectly with them.	2014-06-10	1914	This tripod mount and adapter does exactly what it is supposed<br>to. I have tried it with a GoPro and smaller digital cameras and<br>it works perfectly with them.
R3S12QK4CRPUTI	5	Does the job	Finally I am able to use the Gopro with my tripods for Time lapse videos. It's made of quality materials and works very well.	2014-06-10	1914	Finally I am able to use the Gopro with my tripods for Time<br>lapse videos. It's made of quality materials and works very<br>well.
R2SDWX3809OVDJ	5	Good.	They do what they are supposed to do.  Inexpensive and worth the money.  It's strange that they don't just come with the GoPro.	2014-06-10	1914	They do what they are supposed to do.  Inexpensive and worth the<br>money.  It's strange that they don't just come with the GoPro.
RIBY0TMRFYYL6	5	GoPro Suction Cup Mount	Awesome suction cup mount. Has held up to 60 MPH so far, mounted on the side of a truck bed. Works great on any flat surface.	2014-06-09	1915	Awesome suction cup mount. Has held up to 60 MPH so far, mounted<br>on the side of a truck bed. Works great on any flat surface.
R35QSS57O401UP	5	Awesome product.	Very good product. I like how it is gopro authentic. I strongly recommend this product to show off the gopro.	2014-06-09	1915	Very good product. I like how it is gopro authentic. I strongly<br>recommend this product to show off the gopro.
R3K43JF2HSZ05	3	Have not used it yet	After I finally get a chance to use this item, if it performs as the GoPRO  tripod, may even purchase more.	2014-06-09	1915	After I finally get a chance to use this item, if it performs as<br>the GoPRO  tripod, may even purchase more.
RAYDHMU2M3J14	4	good value	The head strap works very good and the included hat clip also works very good. The price was also right.	2014-06-09	1915	The head strap works very good and the included hat clip also<br>works very good. The price was also right.
R3NCEC8FNQ7WA9	5	A Must Have Item To Have	This tripod mount Is a must have for the GoPro camera. I would recommend having a few of these because they are small and can easily get lost.	2014-06-08	1916	This tripod mount Is a must have for the GoPro camera. I would<br>recommend having a few of these because they are small and can<br>easily get lost.
ROBQWJ2PSHGEA	2	Unaware of standard tripod shoes	Standard tripod shoes have this funky pin on a spring that helps detaching the shoe. Out of those two, one is too small, causing the pin to be pinched upon tightening of the screw, or just too hollow, expecting me to align the pin with the narrow ridge along the bottom of quick release mount. What were they thinking?	2014-06-08	1916	Standard tripod shoes have this funky pin on a spring that helps<br>detaching the shoe. Out of those two, one is too small, causing<br>the pin to be pinched upon tightening of the screw, or just too<br>hollow, expecting me to align the pin with the narrow ridge<br>along the bottom of quick release mount. What were they<br>thinking?
R1HFB2YNKIXGC5	4	GoPro Suction Cup	Only used it a couple of times, seems to work pretty good.<br />Has not fallen of my bike to date.	2014-06-08	1916	Only used it a couple of times, seems to work pretty good.<br<br>/>Has not fallen of my bike to date.
R354F1BIWO3SWT	5	If You Have More Then One Battery	If you have more then one battery I would recommend an extra charger. I have about six batteries so I charge more the one battery at a time. I would definitely recommend this.	2014-06-08	1916	If you have more then one battery I would recommend an extra<br>charger. I have about six batteries so I charge more the one<br>battery at a time. I would definitely recommend this.
R2VFPNUWG0P6GX	3	attachement	It does its job but screws in weird sometimes. It's not life changing but it does what it needs to.	2014-06-07	1917	It does its job but screws in weird sometimes. It's not life<br>changing but it does what it needs to.
R3GDVK6CTLNM0A	5	top quality	true GoPro parts ... these are top quality original part that work like they should.  I am very happy with my purchase.	2014-06-07	1917	true GoPro parts ... these are top quality original part that<br>work like they should.  I am very happy with my purchase.
R25XFY31JTHOEA	5	Great product for peace of mind	Took this on a recent dive in Cancun. My first dive was close to 100 feet and the float had compressed about 50% but was still buoyant. A great product for peace of mind while in water sports.	2014-06-07	1917	Took this on a recent dive in Cancun. My first dive was close to<br>100 feet and the float had compressed about 50% but was still<br>buoyant. A great product for peace of mind while in water<br>sports.
RL78BB90S24AE	5	Perfect for hands-free videos	Of course you look pretty weird wearing a GoPro on your head, but it really works well and is comfortable.  I was able to use it over a dive mask and get some great videos of seals, penguins, etc. while snorkeling.	2014-06-07	1917	Of course you look pretty weird wearing a GoPro on your head,<br>but it really works well and is comfortable.  I was able to use<br>it over a dive mask and get some great videos of seals,<br>penguins, etc. while snorkeling.
R1NP2NXYGUT8CT	4	Wall charger	I bought this after frying several universal charges. The Gopro runs hot when plugged in but so far, I have been able to use this without destroying it. I was hoping to use it to run the camera for longer periods than the battery will go but haven't succeeded.	2014-06-07	1917	I bought this after frying several universal charges. The Gopro<br>runs hot when plugged in but so far, I have been able to use<br>this without destroying it. I was hoping to use it to run the<br>camera for longer periods than the battery will go but haven't<br>succeeded.
R339D6ZOUJAHME	3	it's OK.	It's an okay product considering that you get three options and the price is still low enough for shipping a couple pieces of plastic door to door that I don't feel ripped off.  Knocking off two stars because the compact tripod adapter (the only one I have used out of the three, and the one you'll likely use with your selfie monopod) doesn't tension up enough to keep the camera steady.  I used it daily for about 2 weeks when it stopped working well, now he camera wants to flop forward or backwards.  Looks like I'll have to order another.	2014-06-06	1918	It's an okay product considering that you get three options and<br>the price is still low enough for shipping a couple pieces of<br>plastic door to door that I don't feel ripped off.  Knocking off<br>two stars because the compact tripod adapter (the only one I<br>have used out of the three, and the one you'll likely use with<br>your selfie monopod) doesn't tension up enough to keep the<br>camera steady.  I used it daily for about 2 weeks when it<br>stopped working well, now he camera wants to flop forward or<br>backwards.  Looks like I'll have to order another.
R1TK896QYTH7PG	5	Used with Ipow Floating Handle Grip Pole	I used the GoPro Floaty Backdoor and Ipow Floating Handle Grip Pole together for added insurance. You have to stick the floaty on  one of the backdoors they send you; I waited until about an hour before I went swimming in the ocean before I stuck the floaty on the backdoor, thinking I should have done this at least a day before hand, but the floaty stayed on and shows no signs of coming off the backdoor after five separate times in the ocean.	2014-06-06	1918	I used the GoPro Floaty Backdoor and Ipow Floating Handle Grip<br>Pole together for added insurance. You have to stick the floaty<br>on  one of the backdoors they send you; I waited until about an<br>hour before I went swimming in the ocean before I stuck the<br>floaty on the backdoor, thinking I should have done this at<br>least a day before hand, but the floaty stayed on and shows no<br>signs of coming off the backdoor after five separate times in<br>the ocean.
R9WSCEFQHBBBI	5	Great mount for my Harley	This works great on the crash bar of my Harley. Only thing I need now is the remote to start/stop the filing. It's hard to reach down and start a video. Great fit on a Harley Road King	2014-06-05	1919	This works great on the crash bar of my Harley. Only thing I<br>need now is the remote to start/stop the filing. It's hard to<br>reach down and start a video. Great fit on a Harley Road King
ROSQZJ4SJX8R	5	Works well but bulky	The floaty backdoor does what it's supposed to do - keep your gopro afloat if it drops in the drink.  It adds a lot of bulk, but only a little bit of weight to the camera.  If you're going to be using your camera in a location that you might drop/lose/have it fall of a mount and it could sink to the bottom and be lost forever, this is a wise investment.	2014-06-04	1920	The floaty backdoor does what it's supposed to do - keep your<br>gopro afloat if it drops in the drink.  It adds a lot of bulk,<br>but only a little bit of weight to the camera.  If you're going<br>to be using your camera in a location that you might<br>drop/lose/have it fall of a mount and it could sink to the<br>bottom and be lost forever, this is a wise investment.
R19PJ44UJAAH4Y	5	Awesome	Awesome product and very fast shipping. I used this cup on our drive to California thru the canyons. Highly recommended for any motor enthusiast.	2014-06-04	1920	Awesome product and very fast shipping. I used this cup on our<br>drive to California thru the canyons. Highly recommended for any<br>motor enthusiast.
R2DW3ZRCV17OLD	5	Performs as advertised.	...and honestly, isn't that the best thing you could possibly say about an electronic device?<br /><br />Sure, it's a bit irritating that GoPro didn't just put a screen on this camera from the beginning, but if you have one of the original GoPro Hero cameras, and just can't stand its lack of a screen any more, go ahead, swallow your pride, and order one of these add-ons, before GoPro decides to stop supporting it in favor of the newest generation.	2014-06-04	1920	...and honestly, isn't that the best thing you could possibly<br>say about an electronic device?<br /><br />Sure, it's a bit<br>irritating that GoPro didn't just put a screen on this camera<br>from the beginning, but if you have one of the original GoPro<br>Hero cameras, and just can't stand its lack of a screen any<br>more, go ahead, swallow your pride, and order one of these add-<br>ons, before GoPro decides to stop supporting it in favor of the<br>newest generation.
R16V0L5XZZZRG0	1	NOT A ROLL BAR MOUNT. DO NOT BUY.	FYI, this is NOT A ROLL BAR MOUNT. It is merely the GoPro handlebar mount and only fits things like bicycles or motorcycle handlebars.<br /><br />It's just dishonestly labeled and 5 dollars up charged from the actual handlebar mount. Do NOT purchase this if you want to put it on a roll bar/cage from a UTV or a race car, it won't fit.<br /><br />I will say the shipping was prompt and well oqckaged, even though the item is wrong.	2014-06-03	1921	FYI, this is NOT A ROLL BAR MOUNT. It is merely the GoPro<br>handlebar mount and only fits things like bicycles or motorcycle<br>handlebars.<br /><br />It's just dishonestly labeled and 5<br>dollars up charged from the actual handlebar mount. Do NOT<br>purchase this if you want to put it on a roll bar/cage from a<br>UTV or a race car, it won't fit.<br /><br />I will say the<br>shipping was prompt and well oqckaged, even though the item is<br>wrong.
R3DSZ78HHBMMUR	5	Works perfect on my gopro	Bought this to connect my gopro to my monopole. Extremely high quality. I have had no problems with it and use it constantly with my gopro	2014-06-03	1921	Bought this to connect my gopro to my monopole. Extremely high<br>quality. I have had no problems with it and use it constantly<br>with my gopro
R2IUDUDZJ3UETD	3	suction is not trustworthy	its made for dry, flat, non-windy, non-porous surfaces. if you want to attach it to a boat, it will fall off and sink down to the abyss in less than an hour.	2014-06-03	1921	its made for dry, flat, non-windy, non-porous surfaces. if you<br>want to attach it to a boat, it will fall off and sink down to<br>the abyss in less than an hour.
R9L1G75JJVPJ1	5	Pop this on your car and go!	Bought this to put on the hood, side or anywhere on my Jeep. You can go on the highway without fear of losing the camera.	2014-06-03	1921	Bought this to put on the hood, side or anywhere on my Jeep. You<br>can go on the highway without fear of losing the camera.
RSL48GEN36649	5	Essential for those switching over to GoPro	The mounts work as advertised and provide different options for attaching my GoPro to my old camera tripod. A totally worthwhile purchase!	2014-06-03	1921	The mounts work as advertised and provide different options for<br>attaching my GoPro to my old camera tripod. A totally worthwhile<br>purchase!
RGHJU8GAI20WW	5	Suction works perfectly and comes with proper attachments	I used this on a vehicle that was rumbling through the Los Angeles river on hard tires. For those who've ever ridden in less-than-ideal and bumpy terrain, hard tires will make everything in the vehicle jolt. Even though this was mounted on the exterior windshield, it didn't once slip or cause the GoPro attachment to come loose.<br /><br />Pros:<br />- Sturdy and reliable<br />- Comes with all sorts of neat attachments<br /><br />Cons:<br />- For GoPro beginners, I wish this thing came with instructions on how to use the various attachments effectively	2014-06-02	1922	I used this on a vehicle that was rumbling through the Los<br>Angeles river on hard tires. For those who've ever ridden in<br>less-than-ideal and bumpy terrain, hard tires will make<br>everything in the vehicle jolt. Even though this was mounted on<br>the exterior windshield, it didn't once slip or cause the GoPro<br>attachment to come loose.<br /><br />Pros:<br />- Sturdy and<br>reliable<br />- Comes with all sorts of neat attachments<br<br>/><br />Cons:<br />- For GoPro beginners, I wish this thing came<br>with instructions on how to use the various attachments<br>effectively
R1JA8WRFJC63XX	3	Better out there	There are better deals to be had elsewhere. Elsewhere means to usually offer extra mount for about the same price.	2014-06-02	1922	There are better deals to be had elsewhere. Elsewhere means to<br>usually offer extra mount for about the same price.
R2BJL3G72LJ0CT	5	Works great!	I took this to Hawaii to use for snorkeling.  It stayed on and worked well with my snorkel gear.  I thought about using a chest mount instead, but then I wouldn't have gotten the fun above water and below water video.	2014-06-02	1922	I took this to Hawaii to use for snorkeling.  It stayed on and<br>worked well with my snorkel gear.  I thought about using a chest<br>mount instead, but then I wouldn't have gotten the fun above<br>water and below water video.
RYLHCZQ5C9RIE	5	good	GoPro is a good camera during your trevel when you plan drive for visit. because it does not need you spend anothor hand to keep. and it is easy to help you keep monent.	2014-06-02	1922	GoPro is a good camera during your trevel when you plan drive<br>for visit. because it does not need you spend anothor hand to<br>keep. and it is easy to help you keep monent.
R1K3SBBLES0ML3	5	Worked exactly as expected	Great purchase at a great price.  I received it sooner than expected. It performed perfectly in the water and kept the Hero operational and dry at about 70 ft.  While other mounts/ housings are available- highly recommend this item for diving.	2014-06-02	1922	Great purchase at a great price.  I received it sooner than<br>expected. It performed perfectly in the water and kept the Hero<br>operational and dry at about 70 ft.  While other mounts/<br>housings are available- highly recommend this item for diving.
R1FXKGGO2PFBPR	5	Excellent! inclued the door for the gopro 3 and ...	Excellent ! inclued the door for the gopro 3 and gopro 3+. very recomended for kitesurf.	2014-06-02	1922	Excellent ! inclued the door for the gopro 3 and gopro 3+. very<br>recomended for kitesurf.
R39WGF544578Y3	5	GoPro Suction Cup Mount	It's great, mounted to my truck windshield and recorded my kids when I picked them up from their last day of school. Usually mount it to the back of the boat and record my boys on the wake board, solid mount, haven't lost it yet.	2014-06-01	1923	It's great, mounted to my truck windshield and recorded my kids<br>when I picked them up from their last day of school. Usually<br>mount it to the back of the boat and record my boys on the wake<br>board, solid mount, haven't lost it yet.
R3K77F4WJP60RI	5	Great product!	This is a great suction cup mount for the money. Worked as described and built very well. Highly recommend this to anyone with a GoPro.	2014-06-01	1923	This is a great suction cup mount for the money. Worked as<br>described and built very well. Highly recommend this to anyone<br>with a GoPro.
R1KRYKAWG3OC5M	5	meh	it works as it should. solid, secure and essential. just get it and quit reading already. potato swing dog pants	2014-06-01	1923	it works as it should. solid, secure and essential. just get it<br>and quit reading already. potato swing dog pants
R2G9H8EIWSF2AL	5	It is worth the price	Fast delivery, like described on the details and shown on the pictures, it works perfect for first GOPRO Version: GOPRO HERO.	2014-06-01	1923	Fast delivery, like described on the details and shown on the<br>pictures, it works perfect for first GOPRO Version: GOPRO HERO.
R1J1FVNRS7I6J3	5	Great product!	This is a great wall charger for the money. Worked as described and built very well. Highly recommend this to anyone with a GoPro.	2014-06-01	1923	This is a great wall charger for the money. Worked as described<br>and built very well. Highly recommend this to anyone with a<br>GoPro.
R3H38JICN0XWR	5	Great Set of Mounts	Did the job with no fuss. Easy to mount and the price was reasonable. I would recommend these mounts for Gopro Hero3	2014-06-01	1923	Did the job with no fuss. Easy to mount and the price was<br>reasonable. I would recommend these mounts for Gopro Hero3
R14EK23ZA0V4Y8	5	Great Product	I use this when I go to the lake, stays on securely going 70mph on the Wave runner. Would buy another.	2014-05-30	1925	I use this when I go to the lake, stays on securely going 70mph<br>on the Wave runner. Would buy another.
R3F4010HSGIAR2	5	Works Great	I ordered this for my GroPro Hero 3+ and it is great. I attach the camera to the back of my boat and have great piece of mind with this fixed to the Camera. It comes with two doors. One for the new smaller camera and one for the older larger camera so you can still switch over to the standard back for other use.	2014-05-30	1925	I ordered this for my GroPro Hero 3+ and it is great. I attach<br>the camera to the back of my boat and have great piece of mind<br>with this fixed to the Camera. It comes with two doors. One for<br>the new smaller camera and one for the older larger camera so<br>you can still switch over to the standard back for other use.
REPXLVLBM46AH	5	GoPro Tripod Mount	It fit perfectly to my tripod for my gopro. It is a good extra piece to have around considering the price.	2014-05-30	1925	It fit perfectly to my tripod for my gopro. It is a good extra<br>piece to have around considering the price.
